ID,LABEL,RULE
10,Colors,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)-->(c3)-->(c4)-->(c5)-->(c6)
WHERE a1.VALUE='Colors' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/DIV/text()' AND a1.POSITION='1' 
AND a0.VALUE='DIV' AND a0.POSITION='7' 
AND b.VALUE='TD' 
AND c0.VALUE='TABLE' AND c0.POSITION='1' 
AND c1.VALUE='TBODY' AND c1.POSITION='1' 
AND c2.VALUE='TR' AND c2.POSITION='1' 
AND c3.VALUE='TD' AND c3.POSITION='1' 
AND c4.VALUE='SPAN' AND c4.POSITION='1' 
AND c5.VALUE='B' AND c5.POSITION='1' 
AND c6.NODE_TYPE='3' AND c6.POSITION='1' 
 RETURN c6.VALUE AS VALUE, c6.URL AS URL, 'Template' in LABELS(c6) as template"
11,Consumer Ratings and Reviews,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)
WHERE a1.VALUE='Consumer Ratings and Reviews' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/DIV/text()' AND a1.POSITION='1' 
AND a0.VALUE='DIV' AND a0.POSITION='3' 
AND b.VALUE='TD' 
AND c0.VALUE='B' AND c0.POSITION='1' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
12,Colors,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)
WHERE a1.VALUE='Colors' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/DIV/text()' AND a1.POSITION='1' 
AND a0.VALUE='DIV' AND a0.POSITION='9' 
AND b.VALUE='TD' 
AND c0.VALUE='DIV' AND c0.POSITION='3' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
13,There are currently no customer reviews for this vehicle.,"MATCH (a0)<--(b)-->(c0)-->(c1)
WHERE a0.VALUE='There are currently no customer reviews for this vehicle.' AND a0.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/text()' AND a0.POSITION='3' 
AND b.VALUE='TD' 
AND c0.VALUE='A' AND c0.POSITION='5' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
14,There are currently no customer reviews for this vehicle.,"MATCH (a0)<--(b)-->(c0)-->(c1)
WHERE a0.VALUE='There are currently no customer reviews for this vehicle.' AND a0.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/text()' AND a0.POSITION='1' 
AND b.VALUE='TD' 
AND c0.VALUE='A' AND c0.POSITION='1' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
15,Read more,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)-->(c3)-->(c4)-->(c5)-->(c6)
WHERE a1.VALUE='Read more' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/A/text()' AND a1.POSITION='1' 
AND a0.VALUE='A' AND a0.POSITION='6' 
AND b.VALUE='TD' 
AND c0.VALUE='TABLE' AND c0.POSITION='1' 
AND c1.VALUE='TBODY' AND c1.POSITION='1' 
AND c2.VALUE='TR' AND c2.POSITION='1' 
AND c3.VALUE='TD' AND c3.POSITION='1' 
AND c4.VALUE='SPAN' AND c4.POSITION='1' 
AND c5.VALUE='B' AND c5.POSITION='1' 
AND c6.NODE_TYPE='3' AND c6.POSITION='1' 
 RETURN c6.VALUE AS VALUE, c6.URL AS URL, 'Template' in LABELS(c6) as template"
16,Consumer Ratings and Reviews,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)
WHERE a1.VALUE='Consumer Ratings and Reviews' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/DIV/text()' AND a1.POSITION='1' 
AND a0.VALUE='DIV' AND a0.POSITION='5' 
AND b.VALUE='TD' 
AND c0.VALUE='A' AND c0.POSITION='1' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
17,Consumer Ratings and Reviews,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)
WHERE a1.VALUE='Consumer Ratings and Reviews' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/DIV/text()' AND a1.POSITION='1' 
AND a0.VALUE='DIV' AND a0.POSITION='5' 
AND b.VALUE='TD' 
AND c0.VALUE='A' AND c0.POSITION='3' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
18,Vehicle Overview from Edmunds.com,"MATCH (a1)<--(a0)<--(b)-->(c0)
WHERE a1.VALUE='Vehicle Overview from Edmunds.com' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/DIV/text()' AND a1.POSITION='1' 
AND a0.VALUE='DIV' AND a0.POSITION='3' 
AND b.VALUE='TD' 
AND c0.NODE_TYPE='3' AND c0.POSITION='3' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
19,Read all expert reviews,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)-->(c3)-->(c4)-->(c5)-->(c6)
WHERE a1.VALUE='Read all expert reviews' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/A/text()' AND a1.POSITION='1' 
AND a0.VALUE='A' AND a0.POSITION='5' 
AND b.VALUE='TD' 
AND c0.VALUE='TABLE' AND c0.POSITION='1' 
AND c1.VALUE='TBODY' AND c1.POSITION='1' 
AND c2.VALUE='TR' AND c2.POSITION='1' 
AND c3.VALUE='TD' AND c3.POSITION='1' 
AND c4.VALUE='SPAN' AND c4.POSITION='1' 
AND c5.VALUE='B' AND c5.POSITION='1' 
AND c6.NODE_TYPE='3' AND c6.POSITION='1' 
 RETURN c6.VALUE AS VALUE, c6.URL AS URL, 'Template' in LABELS(c6) as template"
20,Colors,"MATCH (a1)<--(a0)<--(b)-->(c0)
WHERE a1.VALUE='Colors' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/DIV/text()' AND a1.POSITION='1' 
AND a0.VALUE='DIV' AND a0.POSITION='9' 
AND b.VALUE='TD' 
AND c0.NODE_TYPE='3' AND c0.POSITION='1' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
21,There are currently no customer reviews for this vehicle.,"MATCH (a0)<--(b)-->(c0)-->(c1)
WHERE a0.VALUE='There are currently no customer reviews for this vehicle.' AND a0.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/text()' AND a0.POSITION='1' 
AND b.VALUE='TD' 
AND c0.VALUE='P' AND c0.POSITION='2' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
22,Starting MSRP:,"MATCH (a2)<--(a1)<--(a0)<--(b)-->(c0)-->(c1)
WHERE a2.VALUE='Starting MSRP:' AND a2.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/TABLE/TBODY/TR/TD/DIV/DIV/P/TABLE/TBODY/TR/TD/B/text()' AND a2.POSITION='1' 
AND a1.VALUE='B' AND a1.POSITION='1' 
AND a0.VALUE='TD' AND a0.POSITION='1' 
AND b.VALUE='TR' 
AND c0.VALUE='TD' AND c0.POSITION='2' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
23,There are currently no customer reviews for this vehicle.,"MATCH (a0)<--(b)-->(c0)-->(c1)
WHERE a0.VALUE='There are currently no customer reviews for this vehicle.' AND a0.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/text()' AND a0.POSITION='2' 
AND b.VALUE='TD' 
AND c0.VALUE='B' AND c0.POSITION='1' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
24,For This Vehicle:,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)
WHERE a1.VALUE='For This Vehicle:' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/DIV/DIV/B/text()' AND a1.POSITION='1' 
AND a0.VALUE='B' AND a0.POSITION='1' 
AND b.VALUE='DIV' 
AND c0.VALUE='DIV' AND c0.POSITION='21' 
AND c1.VALUE='A' AND c1.POSITION='1' 
AND c2.NODE_TYPE='3' AND c2.POSITION='1' 
 RETURN c2.VALUE AS VALUE, c2.URL AS URL, 'Template' in LABELS(c2) as template"
25,There are currently no customer reviews for this vehicle.,"MATCH (a0)<--(b)-->(c0)-->(c1)
WHERE a0.VALUE='There are currently no customer reviews for this vehicle.' AND a0.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/text()' AND a0.POSITION='2' 
AND b.VALUE='TD' 
AND c0.VALUE='A' AND c0.POSITION='5' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
26,View all color combinations,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)
WHERE a1.VALUE='View all color combinations' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/A/text()' AND a1.POSITION='1' 
AND a0.VALUE='A' AND a0.POSITION='8' 
AND b.VALUE='TD' 
AND c0.VALUE='DIV' AND c0.POSITION='6' 
AND c1.VALUE='A' AND c1.POSITION='1' 
AND c2.NODE_TYPE='3' AND c2.POSITION='1' 
 RETURN c2.VALUE AS VALUE, c2.URL AS URL, 'Template' in LABELS(c2) as template"
27,2WD,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)
WHERE a1.VALUE='2WD' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/TABLE/TBODY/TR/TD/DIV/text()' AND a1.POSITION='3' 
AND a0.VALUE='DIV' AND a0.POSITION='1' 
AND b.VALUE='TD' 
AND c0.VALUE='H2' AND c0.POSITION='1' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
28,Read all expert reviews,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)
WHERE a1.VALUE='Read all expert reviews' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/A/text()' AND a1.POSITION='1' 
AND a0.VALUE='A' AND a0.POSITION='6' 
AND b.VALUE='TD' 
AND c0.VALUE='A' AND c0.POSITION='2' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
29,There are currently no customer reviews for this vehicle.,"MATCH (a0)<--(b)-->(c0)-->(c1)
WHERE a0.VALUE='There are currently no customer reviews for this vehicle.' AND a0.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/text()' AND a0.POSITION='1' 
AND b.VALUE='TD' 
AND c0.VALUE='B' AND c0.POSITION='2' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
30,View all color combinations,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)
WHERE a1.VALUE='View all color combinations' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/A/text()' AND a1.POSITION='1' 
AND a0.VALUE='A' AND a0.POSITION='6' 
AND b.VALUE='TD' 
AND c0.VALUE='A' AND c0.POSITION='4' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
31,View all photos,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)
WHERE a1.VALUE='View all photos' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/A/text()' AND a1.POSITION='1' 
AND a0.VALUE='A' AND a0.POSITION='5' 
AND b.VALUE='TD' 
AND c0.VALUE='DIV' AND c0.POSITION='6' 
AND c1.VALUE='A' AND c1.POSITION='1' 
AND c2.NODE_TYPE='3' AND c2.POSITION='1' 
 RETURN c2.VALUE AS VALUE, c2.URL AS URL, 'Template' in LABELS(c2) as template"
32,View all photos,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)-->(c3)-->(c4)-->(c5)-->(c6)
WHERE a1.VALUE='View all photos' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/A/text()' AND a1.POSITION='1' 
AND a0.VALUE='A' AND a0.POSITION='3' 
AND b.VALUE='TD' 
AND c0.VALUE='TABLE' AND c0.POSITION='1' 
AND c1.VALUE='TBODY' AND c1.POSITION='1' 
AND c2.VALUE='TR' AND c2.POSITION='1' 
AND c3.VALUE='TD' AND c3.POSITION='1' 
AND c4.VALUE='SPAN' AND c4.POSITION='1' 
AND c5.VALUE='B' AND c5.POSITION='1' 
AND c6.NODE_TYPE='3' AND c6.POSITION='1' 
 RETURN c6.VALUE AS VALUE, c6.URL AS URL, 'Template' in LABELS(c6) as template"
33,Photos,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)
WHERE a1.VALUE='Photos' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/DIV/text()' AND a1.POSITION='1' 
AND a0.VALUE='DIV' AND a0.POSITION='7' 
AND b.VALUE='TD' 
AND c0.VALUE='B' AND c0.POSITION='2' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
34,» Summary,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)
WHERE a1.VALUE='» Summary' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/DIV/DIV/DIV/text()' AND a1.POSITION='1' 
AND a0.VALUE='DIV' AND a0.POSITION='1' 
AND b.VALUE='DIV' 
AND c0.VALUE='DIV' AND c0.POSITION='16' 
AND c1.VALUE='A' AND c1.POSITION='1' 
AND c2.NODE_TYPE='3' AND c2.POSITION='1' 
 RETURN c2.VALUE AS VALUE, c2.URL AS URL, 'Template' in LABELS(c2) as template"
35,Read more,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)
WHERE a1.VALUE='Read more' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/P/A/text()' AND a1.POSITION='1' 
AND a0.VALUE='A' AND a0.POSITION='1' 
AND b.VALUE='P' 
AND c0.VALUE='B' AND c0.POSITION='1' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
36,There are currently no customer reviews for this vehicle.,"MATCH (a0)<--(b)-->(c0)-->(c1)
WHERE a0.VALUE='There are currently no customer reviews for this vehicle.' AND a0.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/text()' AND a0.POSITION='1' 
AND b.VALUE='TD' 
AND c0.VALUE='P' AND c0.POSITION='3' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
37,View all color combinations,"MATCH (a1)<--(a0)<--(b)-->(c0)
WHERE a1.VALUE='View all color combinations' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/A/text()' AND a1.POSITION='1' 
AND a0.VALUE='A' AND a0.POSITION='3' 
AND b.VALUE='TD' 
AND c0.NODE_TYPE='3' AND c0.POSITION='1' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
38,View all photos,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)
WHERE a1.VALUE='View all photos' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/A/text()' AND a1.POSITION='1' 
AND a0.VALUE='A' AND a0.POSITION='8' 
AND b.VALUE='TD' 
AND c0.VALUE='A' AND c0.POSITION='3' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
39,There are currently no customer reviews for this vehicle.,"MATCH (a0)<--(b)-->(c0)-->(c1)
WHERE a0.VALUE='There are currently no customer reviews for this vehicle.' AND a0.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/text()' AND a0.POSITION='3' 
AND b.VALUE='TD' 
AND c0.VALUE='DIV' AND c0.POSITION='3' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
40,There are currently no customer reviews for this vehicle.,"MATCH (a0)<--(b)-->(c0)-->(c1)
WHERE a0.VALUE='There are currently no customer reviews for this vehicle.' AND a0.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/text()' AND a0.POSITION='1' 
AND b.VALUE='TD' 
AND c0.VALUE='DIV' AND c0.POSITION='2' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
41,There are currently no customer reviews for this vehicle.,"MATCH (a0)<--(b)-->(c0)-->(c1)
WHERE a0.VALUE='There are currently no customer reviews for this vehicle.' AND a0.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/text()' AND a0.POSITION='2' 
AND b.VALUE='TD' 
AND c0.VALUE='A' AND c0.POSITION='7' 
AND c1.NODE_TYPE='3' AND c1.POSITION='1' 
 RETURN c1.VALUE AS VALUE, c1.URL AS URL, 'Template' in LABELS(c1) as template"
42,View all color combinations,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)
WHERE a1.VALUE='View all color combinations' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/A/text()' AND a1.POSITION='1' 
AND a0.VALUE='A' AND a0.POSITION='1' 
AND b.VALUE='TD' 
AND c0.VALUE='DIV' AND c0.POSITION='2' 
AND c1.VALUE='A' AND c1.POSITION='1' 
AND c2.NODE_TYPE='3' AND c2.POSITION='1' 
 RETURN c2.VALUE AS VALUE, c2.URL AS URL, 'Template' in LABELS(c2) as template"
43,View all photos,"MATCH (a1)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)-->(c3)-->(c4)-->(c5)-->(c6)
WHERE a1.VALUE='View all photos' AND a1.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/A/text()' AND a1.POSITION='1' 
AND a0.VALUE='A' AND a0.POSITION='1' 
AND b.VALUE='TD' 
AND c0.VALUE='TABLE' AND c0.POSITION='1' 
AND c1.VALUE='TBODY' AND c1.POSITION='1' 
AND c2.VALUE='TR' AND c2.POSITION='1' 
AND c3.VALUE='TD' AND c3.POSITION='1' 
AND c4.VALUE='SPAN' AND c4.POSITION='1' 
AND c5.VALUE='B' AND c5.POSITION='1' 
AND c6.NODE_TYPE='3' AND c6.POSITION='1' 
 RETURN c6.VALUE AS VALUE, c6.URL AS URL, 'Template' in LABELS(c6) as template"
44,There are currently no customer reviews for this vehicle.,"MATCH (a0)<--(b)-->(c0)
WHERE a0.VALUE='There are currently no customer reviews for this vehicle.' AND a0.PATH='/HTML/BODY/DIV/DIV/TABLE/TBODY/TR/TD/P/TABLE/TBODY/TR/TD/text()' AND a0.POSITION='4' 
AND b.VALUE='TD' 
AND c0.NODE_TYPE='3' AND c0.POSITION='2' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
